"","name","module","disease","padj_CJD","lFC_CJD","padj_FFI","lFC_FFI"
"1295","Cox11",4,"neither",NA,NA,NA,NA
"1297","Cox16",4,"neither",NA,NA,NA,NA
"1301","COX2",4,"neither",NA,NA,NA,NA
"1302","Cox20",4,"neither",NA,NA,NA,NA
"1303","COX3",4,"FFI",NA,NA,0.0230267692390724,0.333287720964692
"1310","Cox6c",4,"neither",NA,NA,NA,NA
"1316","Cpd",4,"neither",NA,NA,NA,NA
"1317","Cpe",4,"neither",NA,NA,NA,NA
"1331","Cpped1",4,"neither",NA,NA,NA,NA
"1336","Cpsf6",4,"neither",NA,NA,NA,NA
"1348","Crebzf",4,"neither",NA,NA,NA,NA
"1354","Crh",4,"neither",NA,NA,NA,NA
"1358","Cript",4,"neither",NA,NA,NA,NA
"1359","Crk",4,"neither",NA,NA,NA,NA
"1360","Crls1",4,"neither",NA,NA,NA,NA
"1374","Cse1l",4,"neither",NA,NA,NA,NA
"1403","Ctnnb1",4,"neither",NA,NA,NA,NA
"1420","Ctxn2",4,"neither",NA,NA,NA,NA
"1439","Cxxc5",4,"neither",NA,NA,NA,NA
"1443","Cyb5b",4,"neither",NA,NA,NA,NA
"1447","Cyb5r4",4,"neither",NA,NA,NA,NA
"1458","Cystm1",4,"neither",NA,NA,NA,NA
"1459","CYTB",4,"FFI",NA,NA,0.0498960893618763,0.346458099846565
"1464","D030056L22Rik",4,"FFI",NA,NA,0.0481492731993138,0.321576818506719
"1473","Dab1",4,"neither",NA,NA,NA,NA
"1487","Dazap2",4,"FFI",NA,NA,0.0283542942927444,0.329049253873882
"1495","Dbx2",4,"neither",NA,NA,NA,NA
"1517","Dcun1d1",4,"neither",NA,NA,NA,NA
"1519","Dcun1d4",4,"neither",NA,NA,NA,NA
"1523","Ddah1",4,"neither",NA,NA,NA,NA
"1556","Dek",4,"neither",NA,NA,NA,NA
"1559","Dennd10",4,"neither",NA,NA,NA,NA
"1569","Derl1",4,"neither",NA,NA,NA,NA
"1605","Dipk2a",4,"neither",NA,NA,NA,NA
"1612","Dkk3",4,"neither",NA,NA,NA,NA
"1616","Dleu7",4,"neither",NA,NA,NA,NA
"1626","Dlk1",4,"neither",NA,NA,NA,NA
"1645","Dnajb14",4,"neither",NA,NA,NA,NA
"1647","Dnajb4",4,"neither",NA,NA,NA,NA
"1650","Dnajb9",4,"neither",NA,NA,NA,NA
"1660","Dnajc21",4,"neither",NA,NA,NA,NA
"1671","Dner",4,"neither",NA,NA,NA,NA
"1704","Dpy19l1",4,"neither",NA,NA,NA,NA
"1709","Dr1",4,"neither",NA,NA,NA,NA
"1710","Dram2",4,"neither",NA,NA,NA,NA
"1721","Dstn",4,"neither",NA,NA,NA,NA
"1724","Dtna",4,"neither",NA,NA,NA,NA
"1735","Dusp22",4,"neither",NA,NA,NA,NA
"1757","Dynlt3",4,"neither",NA,NA,NA,NA
"1764","Ebag9",4,"neither",NA,NA,NA,NA
"1771","Echdc1",4,"neither",NA,NA,NA,NA
"1780","Edil3",4,"neither",NA,NA,NA,NA
"1781","Ednrb",4,"neither",NA,NA,NA,NA
"1782","Eed",4,"neither",NA,NA,NA,NA
"1786","Eef1akmt2",4,"neither",NA,NA,NA,NA
"1795","Efcab14",4,"neither",NA,NA,NA,NA
"1807","Egln1",4,"neither",NA,NA,NA,NA
"1817","Ei24",4,"neither",NA,NA,NA,NA
"1818","Eid1",4,"neither",NA,NA,NA,NA
"1821","Eif1",4,"neither",NA,NA,NA,NA
"1822","Eif1a",4,"neither",NA,NA,NA,NA
"1824","Eif1ax",4,"neither",NA,NA,NA,NA
"1833","Eif2s2",4,"neither",NA,NA,NA,NA
"1839","Eif3e",4,"neither",NA,NA,NA,NA
"1844","Eif3j2",4,"neither",NA,NA,NA,NA
"1847","Eif3m",4,"neither",NA,NA,NA,NA
"1855","Eif4g2",4,"neither",NA,NA,NA,NA
"1860","Eif5a2",4,"neither",NA,NA,NA,NA
"1868","Elavl4",4,"neither",NA,NA,NA,NA
"1872","Ell2",4,"neither",NA,NA,NA,NA
"1875","Elmod1",4,"neither",NA,NA,NA,NA
"1877","Eloc",4,"neither",NA,NA,NA,NA
"1880","Elovl5",4,"neither",NA,NA,NA,NA
"1887","Emb",4,"neither",NA,NA,NA,NA
"1890","Emc2",4,"neither",NA,NA,NA,NA
"1891","Emc4",4,"neither",NA,NA,NA,NA
"1892","Emc6",4,"neither",NA,NA,NA,NA
"1911","Enpp2",4,"neither",NA,NA,NA,NA
"1918","Eny2",4,"neither",NA,NA,NA,NA
"1942","Erc2",4,"neither",NA,NA,NA,NA
"1953","Ermn",4,"neither",NA,NA,NA,NA
"1954","Ermp1",4,"neither",NA,NA,NA,NA
"1955","Ero1a",4,"neither",NA,NA,NA,NA
"1966","Etfrf1",4,"neither",NA,NA,NA,NA
"1971","Etv1",4,"neither",NA,NA,NA,NA
"1972","Evi2a",4,"neither",NA,NA,NA,NA
"1975","Evl",4,"FFI",NA,NA,0.0127931248503535,0.326123930362086
"1997","F3",4,"neither",NA,NA,NA,NA
"2012","Fam102b",4,"neither",NA,NA,NA,NA
"2020","Fam126b",4,"neither",NA,NA,NA,NA
"2036","Fam171b",4,"neither",NA,NA,NA,NA
"2037","Fam172a",4,"neither",NA,NA,NA,NA
"2038","Fam174a",4,"neither",NA,NA,NA,NA
"2043","Fam204a",4,"neither",NA,NA,NA,NA
"2058","Fam81a",4,"neither",NA,NA,NA,NA
"2060","Fam8a1",4,"neither",NA,NA,NA,NA
"2061","Fam91a1",4,"neither",NA,NA,NA,NA
"2086","Fbxl3",4,"neither",NA,NA,NA,NA
"2088","Fbxl5",4,"neither",NA,NA,NA,NA
"2103","Fbxo45",4,"neither",NA,NA,NA,NA
"2123","Fermt2",4,"neither",NA,NA,NA,NA
"2126","Fgf1",4,"neither",NA,NA,NA,NA
"2132","Fgfr1op2",4,"neither",NA,NA,NA,NA
"2145","Fkbp1b",4,"neither",NA,NA,NA,NA
"2147","Fkbp3",4,"neither",NA,NA,NA,NA
"2166","Fmnl2",4,"neither",NA,NA,NA,NA
"2167","Fmr1",4,"neither",NA,NA,NA,NA
"2179","Folh1",4,"neither",NA,NA,NA,NA
"2181","Foxg1",4,"neither",NA,NA,NA,NA
"2201","Fstl1",4,"neither",NA,NA,NA,NA
"2210","Fuca2",4,"neither",NA,NA,NA,NA
"2211","Fundc1",4,"neither",NA,NA,NA,NA
"2212","Fundc2",4,"neither",NA,NA,NA,NA
"2214","Fut8",4,"neither",NA,NA,NA,NA
"2215","Fut9",4,"neither",NA,NA,NA,NA
"2223","Fyttd1",4,"neither",NA,NA,NA,NA
"2224","Fzd3",4,"neither",NA,NA,NA,NA
"2238","Gabra4",4,"neither",NA,NA,NA,NA
"2239","Gabra5",4,"neither",NA,NA,NA,NA
"2242","Gabrb3",4,"neither",NA,NA,NA,NA
"2244","Gabrg1",4,"neither",NA,NA,NA,NA
"2245","Gabrg2",4,"neither",NA,NA,NA,NA
"2273","Gatad1",4,"neither",NA,NA,NA,NA
"2278","Gatm",4,"neither",NA,NA,NA,NA
"2293","Gdap2",4,"neither",NA,NA,NA,NA
"2302","Get1",4,"neither",NA,NA,NA,NA
"2319","Ggps1",4,"neither",NA,NA,NA,NA
"2322","Gid4",4,"neither",NA,NA,NA,NA
"2326","Ginm1",4,"neither",NA,NA,NA,NA
"2330","Gja1",4,"neither",NA,NA,NA,NA
"2334","Gjc3",4,"neither",NA,NA,NA,NA
"2343","Glrb",4,"neither",NA,NA,NA,NA
"2344","Glrx",4,"neither",NA,NA,NA,NA
"2345","Glrx2",4,"neither",NA,NA,NA,NA
"2356","Gm10282",4,"neither",NA,NA,NA,NA
"2357","Gm11808",4,"neither",NA,NA,NA,NA
"2369","Gm20075",4,"neither",NA,NA,NA,NA
"2372","Gm20604",4,"neither",NA,NA,NA,NA
"2375","Gm3373",4,"neither",NA,NA,NA,NA
"2380","Gmfb",4,"neither",NA,NA,NA,NA
"2389","Gna13",4,"neither",NA,NA,NA,NA
"2390","Gnai1",4,"neither",NA,NA,NA,NA
"2392","Gnai3",4,"neither",NA,NA,NA,NA
"2403","Gng10",4,"neither",NA,NA,NA,NA
"2404","Gng12",4,"neither",NA,NA,NA,NA
"2408","Gng5",4,"neither",NA,NA,NA,NA
"2415","Gnpda2",4,"neither",NA,NA,NA,NA
"2421","Golga7",4,"FFI",NA,NA,0.0200309050485569,0.388641741591737
"2423","Golm2",4,"neither",NA,NA,NA,NA
"2424","Golph3",4,"neither",NA,NA,NA,NA
"2425","Golt1b",4,"neither",NA,NA,NA,NA
"2445","Gpm6a",4,"neither",NA,NA,NA,NA
"2446","Gpm6b",4,"neither",NA,NA,NA,NA
"2450","Gpr137c",4,"neither",NA,NA,NA,NA
"2454","Gpr22",4,"neither",NA,NA,NA,NA
"2457","Gpr37",4,"neither",NA,NA,NA,NA
"2459","Gpr85",4,"neither",NA,NA,NA,NA
"2460","Gpr88",4,"neither",NA,NA,NA,NA
"2527","Gtf2a1",4,"neither",NA,NA,NA,NA
"2528","Gtf2a2",4,"neither",NA,NA,NA,NA
"2552","H1f0",4,"neither",NA,NA,NA,NA
"2557","H2aw",4,"neither",NA,NA,NA,NA
"2559","H2az1",4,"neither",NA,NA,NA,NA
"2565","Hacd3",4,"neither",NA,NA,NA,NA
"2584","Hccs",4,"neither",NA,NA,NA,NA
"2601","Hdgfl3",4,"neither",NA,NA,NA,NA
"2606","Heca",4,"neither",NA,NA,NA,NA
"2623","Hexb",4,"neither",NA,NA,NA,NA
"2626","Hey1",4,"FFI",NA,NA,0.0339024664015639,0.323404014182003
"2630","Hibadh",4,"neither",NA,NA,NA,NA
"2636","Hikeshi",4,"neither",NA,NA,NA,NA
"2646","Hlf",4,"neither",NA,NA,NA,NA
"2653","Hmgb3",4,"neither",NA,NA,NA,NA
"2661","Hnmt",4,"neither",NA,NA,NA,NA
"2662","Hnrnpa0",4,"neither",NA,NA,NA,NA
"2674","Hnrnpk",4,"neither",NA,NA,NA,NA
"2676","Hnrnpll",4,"neither",NA,NA,NA,NA
"2682","Homer1",4,"neither",NA,NA,NA,NA
"2688","Hprt",4,"neither",NA,NA,NA,NA
"2692","Hs2st1",4,"neither",NA,NA,NA,NA
"2700","Hsd17b12",4,"neither",NA,NA,NA,NA
"2710","Hspa13",4,"neither",NA,NA,NA,NA
"2733","Id2",4,"FFI",NA,NA,0.0127931248503535,0.427664488767816
"2735","Id4",4,"neither",NA,NA,NA,NA
"2736","Idh1",4,"neither",NA,NA,NA,NA
"2741","Idi1",4,"neither",NA,NA,NA,NA
"2743","Ids",4,"neither",NA,NA,NA,NA
"2750","Ifrd1",4,"neither",NA,NA,NA,NA
"2769","Igsf11",4,"neither",NA,NA,NA,NA
"2775","Il18",4,"neither",NA,NA,NA,NA
"2776","Il33",4,"neither",NA,NA,NA,NA
"2785","Immp1l",4,"neither",NA,NA,NA,NA
"2803","Ino80c",4,"neither",NA,NA,NA,NA
"2825","Ipcef1",4,"neither",NA,NA,NA,NA
"2826","Ipo11",4,"neither",NA,NA,NA,NA
"2839","Irak1bp1",4,"neither",NA,NA,NA,NA
"2847","Irx2",4,"neither",NA,NA,NA,NA
"2848","Isca1",4,"neither",NA,NA,NA,NA
"2849","Isca2",4,"neither",NA,NA,NA,NA
"2851","Isoc1",4,"neither",NA,NA,NA,NA
"2861","Itgav",4,"neither",NA,NA,NA,NA
"2862","Itgb1",4,"neither",NA,NA,NA,NA
"2873","Itprid2",4,"neither",NA,NA,NA,NA
"2885","Jakmip2",4,"neither",NA,NA,NA,NA
"2887","Jam2",4,"neither",NA,NA,NA,NA
"2890","Jkamp",4,"neither",NA,NA,NA,NA
"2898","Jtb",4,"neither",NA,NA,NA,NA
"2906","Kansl2",4,"neither",NA,NA,NA,NA
"2942","Kcnip4",4,"neither",NA,NA,NA,NA
"2945","Kcnj16",4,"neither",NA,NA,NA,NA
"2954","Kcnn2",4,"neither",NA,NA,NA,NA
"2962","Kctd12",4,"neither",NA,NA,NA,NA
"2967","Kctd6",4,"neither",NA,NA,NA,NA
"2969","Kctd9",4,"neither",NA,NA,NA,NA
"2971","Kdelr2",4,"neither",NA,NA,NA,NA
"2992","Kif2a",4,"neither",NA,NA,NA,NA
"3011","Klf6",4,"neither",NA,NA,NA,NA
"3012","Klf9",4,"neither",NA,NA,NA,NA
"3029","Klhl5",4,"neither",NA,NA,NA,NA
"3041","Kpna4",4,"neither",NA,NA,NA,NA
"3045","Kras",4,"neither",NA,NA,NA,NA
"3060","Lamp1",4,"neither",NA,NA,NA,NA
"3061","Lamp2",4,"neither",NA,NA,NA,NA
"3066","Lamtor3-ps",4,"neither",NA,NA,NA,NA
"3071","Laptm4a",4,"neither",NA,NA,NA,NA
"3072","Laptm4b",4,"neither",NA,NA,NA,NA
"3083","Ldah",4,"neither",NA,NA,NA,NA
"3092","Leprotl1",4,"neither",NA,NA,NA,NA
"3098","Lgalsl",4,"neither",NA,NA,NA,NA
"3103","Lhfp",4,"neither",NA,NA,NA,NA
"3104","Lhfpl3",4,"neither",NA,NA,NA,NA
"3112","Lin52",4,"neither",NA,NA,NA,NA
"3114","Lin7c",4,"neither",NA,NA,NA,NA
"3116","Lix1",4,"neither",NA,NA,NA,NA
"3120","Lmbrd1",4,"neither",NA,NA,NA,NA
"3121","Lmbrd2",4,"neither",NA,NA,NA,NA
"3124","Lmo4",4,"neither",NA,NA,NA,NA
"3128","Lnpep",4,"neither",NA,NA,NA,NA
"3129","Lnpk",4,"neither",NA,NA,NA,NA
"3133","Lpar1",4,"FFI",NA,NA,0.0159036402050366,0.424201619320361
"3144","Lrif1",4,"neither",NA,NA,NA,NA
"3166","Lrrc55",4,"neither",NA,NA,NA,NA
"3167","Lrrc58",4,"neither",NA,NA,NA,NA
"3172","Lrrc8b",4,"neither",NA,NA,NA,NA
"3176","Lrrn1",4,"neither",NA,NA,NA,NA
"3180","Lrrtm2",4,"neither",NA,NA,NA,NA
"3188","Lsm12",4,"neither",NA,NA,NA,NA
"3189","Lsm14a",4,"neither",NA,NA,NA,NA
"3196","Lsm8",4,"neither",NA,NA,NA,NA
"3206","Luzp2",4,"neither",NA,NA,NA,NA
"3207","Lxn",4,"neither",NA,NA,NA,NA
"3212","Lypd6",4,"neither",NA,NA,NA,NA
"3213","Lypla1",4,"neither",NA,NA,NA,NA
"3215","Lyrm1",4,"neither",NA,NA,NA,NA
"3216","Lysmd2",4,"neither",NA,NA,NA,NA
"3222","M6pr",4,"neither",NA,NA,NA,NA
"3224","Macir",4,"neither",NA,NA,NA,NA
"3239","Mageh1",4,"neither",NA,NA,NA,NA
"3243","Magoh",4,"neither",NA,NA,NA,NA
"3244","Magohb",4,"neither",NA,NA,NA,NA
"3246","Mal2",4,"neither",NA,NA,NA,NA
"3256","Manea",4,"neither",NA,NA,NA,NA
"3259","Maob",4,"neither",NA,NA,NA,NA
"3278","Map4",4,"neither",NA,NA,NA,NA
"3293","Mapk1ip1l",4,"neither",NA,NA,NA,NA
"3309","Marchf5",4,"neither",NA,NA,NA,NA
"3310","Marchf6",4,"neither",NA,NA,NA,NA
"3311","Marchf7",4,"neither",NA,NA,NA,NA
"3312","Marchf8",4,"neither",NA,NA,NA,NA
"3313","Marcks",4,"neither",NA,NA,NA,NA
"3323","Mat2a",4,"neither",NA,NA,NA,NA
"3328","Max",4,"FFI",NA,NA,0.0395044568849572,0.288197062379186
"3333","Mblac2",4,"neither",NA,NA,NA,NA
"3334","Mbnl1",4,"neither",NA,NA,NA,NA
"3335","Mbnl2",4,"neither",NA,NA,NA,NA
"3345","Mcfd2",4,"neither",NA,NA,NA,NA
"3346","Mcl1",4,"neither",NA,NA,NA,NA
"3353","Mcts1",4,"neither",NA,NA,NA,NA
"3372","Med19",4,"neither",NA,NA,NA,NA
"3373","Med21",4,"neither",NA,NA,NA,NA
"3380","Med30",4,"neither",NA,NA,NA,NA
"3384","Med7",4,"neither",NA,NA,NA,NA
"3386","Mef2a",4,"neither",NA,NA,NA,NA
"3390","Megf9",4,"neither",NA,NA,NA,NA
"3393","Memo1",4,"neither",NA,NA,NA,NA
"3410","Mettl9",4,"neither",NA,NA,NA,NA
"3411","Mex3c",4,"neither",NA,NA,NA,NA
"3414","Mfap3l",4,"neither",NA,NA,NA,NA
"3415","Mff",4,"neither",NA,NA,NA,NA
"3422","Mfsd14a",4,"neither",NA,NA,NA,NA
"3423","Mfsd14b",4,"neither",NA,NA,NA,NA
"3439","Mib1",4,"neither",NA,NA,NA,NA
"3449","Mid1ip1",4,"neither",NA,NA,NA,NA
"3457","Minar2",4,"neither",NA,NA,NA,NA
"3458","Mindy2",4,"neither",NA,NA,NA,NA
"3459","Mindy3",4,"neither",NA,NA,NA,NA
"3461","Minpp1",4,"neither",NA,NA,NA,NA
"3471","Mllt11",4,"neither",NA,NA,NA,NA
"3476","Mmd",4,"neither",NA,NA,NA,NA
"3478","Mmgt1",4,"neither",NA,NA,NA,NA
"3485","Mob4",4,"neither",NA,NA,NA,NA
"3492","Morf4l1",4,"neither",NA,NA,NA,NA
"3495","Mosmo",4,"neither",NA,NA,NA,NA
"3498","Mpc1",4,"neither",NA,NA,NA,NA
"3499","Mpc2",4,"neither",NA,NA,NA,NA
"3513","Mpv17l",4,"neither",NA,NA,NA,NA
"3517","Mrfap1",4,"neither",NA,NA,NA,NA
"3563","Mrps10",4,"neither",NA,NA,NA,NA
"3566","Mrps14",4,"neither",NA,NA,NA,NA
"3596","Msi2",4,"neither",NA,NA,NA,NA
"3600","Msmo1",4,"FFI",NA,NA,0.0351455612877846,0.350914667630236
"3614","Mterf3",4,"neither",NA,NA,NA,NA
"3619","Mthfd2l",4,"neither",NA,NA,NA,NA
"3633","Mtpn",4,"neither",NA,NA,NA,NA
"3652","Myadm",4,"neither",NA,NA,NA,NA
"3665","Myl12b",4,"neither",NA,NA,NA,NA
"3677","Mzt1",4,"neither",NA,NA,NA,NA
"3684","Naa30",4,"neither",NA,NA,NA,NA
"3687","Naa50",4,"neither",NA,NA,NA,NA
"3690","Naca",4,"neither",NA,NA,NA,NA
"3695","Nadk2",4,"neither",NA,NA,NA,NA
"3701","Nanp",4,"neither",NA,NA,NA,NA
"3707","Nap1l5",4,"neither",NA,NA,NA,NA
"3710","Napg",4,"neither",NA,NA,NA,NA
"3721","Nbdy",4,"neither",NA,NA,NA,NA
"3748","ND1",4,"FFI",NA,NA,0.0180556333435314,0.425305287514473
"3749","ND2",4,"neither",NA,NA,NA,NA
"3750","ND4",4,"neither",NA,NA,NA,NA
"3751","ND4L",4,"neither",NA,NA,NA,NA
"3752","ND5",4,"neither",NA,NA,NA,NA
"3754","Ndfip1",4,"neither",NA,NA,NA,NA
"3755","Ndfip2",4,"neither",NA,NA,NA,NA
"3771","Ndufa4",4,"neither",NA,NA,NA,NA
"3777","Ndufab1",4,"neither",NA,NA,NA,NA
"3791","Ndufb6",4,"neither",NA,NA,NA,NA
"3796","Ndufc2",4,"neither",NA,NA,NA,NA
"3808","Nebl",4,"neither",NA,NA,NA,NA
"3809","Necab1",4,"neither",NA,NA,NA,NA
"3812","Necap1",4,"neither",NA,NA,NA,NA
"3821","Negr1",4,"neither",NA,NA,NA,NA
"3823","Nek7",4,"neither",NA,NA,NA,NA
"3831","Neto1",4,"neither",NA,NA,NA,NA
"3832","Neto2",4,"neither",NA,NA,NA,NA
"3837","Neurod6",4,"neither",NA,NA,NA,NA
"3863","Nipa1",4,"neither",NA,NA,NA,NA
"3864","Nipa2",4,"neither",NA,NA,NA,NA
"3872","Nkain2",4,"neither",NA,NA,NA,NA
"3880","Nlk",4,"neither",NA,NA,NA,NA
"3903","Nol7",4,"neither",NA,NA,NA,NA
"3925","Nppc",4,"neither",NA,NA,NA,NA
"3929","Nptn",4,"neither",NA,NA,NA,NA
"3941","Nr3c1",4,"neither",NA,NA,NA,NA
"3946","Nrcam",4,"neither",NA,NA,NA,NA
"3955","Nrsn1",4,"neither",NA,NA,NA,NA
"3973","Nt5c3",4,"neither",NA,NA,NA,NA
"3977","Ntan1",4,"neither",NA,NA,NA,NA
"3982","Ntrk2",4,"neither",NA,NA,NA,NA
"3993","Nudt10",4,"neither",NA,NA,NA,NA
"3994","Nudt11",4,"neither",NA,NA,NA,NA
"3998","Nudt19",4,"neither",NA,NA,NA,NA
"4003","Nudt4",4,"neither",NA,NA,NA,NA
"4011","Nupl1",4,"neither",NA,NA,NA,NA
"4012","Nus1",4,"neither",NA,NA,NA,NA
"4013","Nutf2",4,"neither",NA,NA,NA,NA
"4020","Nxt2",4,"neither",NA,NA,NA,NA
"4037","Ogfrl1",4,"neither",NA,NA,NA,NA
"4042","Olfm3",4,"neither",NA,NA,NA,NA
"4054","Orc4",4,"neither",NA,NA,NA,NA
"4076","Ostm1",4,"neither",NA,NA,NA,NA
"4078","Otud6b",4,"neither",NA,NA,NA,NA
"4103","Paip1",4,"neither",NA,NA,NA,NA
"4104","Paip2",4,"neither",NA,NA,NA,NA
"4108","Pak3",4,"neither",NA,NA,NA,NA
"4117","Pank3",4,"neither",NA,NA,NA,NA
"4126","Paqr8",4,"neither",NA,NA,NA,NA
"4131","Parm1",4,"neither",NA,NA,NA,NA
"4143","Pbx1",4,"neither",NA,NA,NA,NA
"4155","Pcdh19",4,"neither",NA,NA,NA,NA
"4159","Pcdha4",4,"neither",NA,NA,NA,NA
"4171","Pcmtd1",4,"neither",NA,NA,NA,NA
"4174","Pcnp",4,"neither",NA,NA,NA,NA
"4181","Pcsk1",4,"neither",NA,NA,NA,NA
"4195","Pdcd6",4,"neither",NA,NA,NA,NA
"4249","Pex2",4,"neither",NA,NA,NA,NA
"4264","Pfn2",4,"neither",NA,NA,NA,NA
"4267","Pgam5",4,"neither",NA,NA,NA,NA
"4277","Pgrmc1",4,"neither",NA,NA,NA,NA
"4287","Phf10",4,"neither",NA,NA,NA,NA
"4314","Pias1",4,"neither",NA,NA,NA,NA
"4315","Pias2",4,"neither",NA,NA,NA,NA
"4317","Picalm",4,"neither",NA,NA,NA,NA
"4321","Pigf",4,"neither",NA,NA,NA,NA
"4324","Pigp",4,"neither",NA,NA,NA,NA
"4345","Pip4k2a",4,"neither",NA,NA,NA,NA
"4348","Pip4p2",4,"neither",NA,NA,NA,NA
"4354","Pitpnb",4,"neither",NA,NA,NA,NA
"4363","Pkia",4,"neither",NA,NA,NA,NA
"4370","Pla2g7",4,"neither",NA,NA,NA,NA
"4387","Plekha3",4,"neither",NA,NA,NA,NA
"4392","Plekhb2",4,"neither",NA,NA,NA,NA
"4407","Plpp6",4,"neither",NA,NA,NA,NA
"4412","Plppr5",4,"neither",NA,NA,NA,NA
"4424","Pmch",4,"neither",NA,NA,NA,NA
"4426","Pmp22",4,"FFI",NA,NA,0.0151676209534848,0.419539595739814
"4437","Pno1",4,"neither",NA,NA,NA,NA
"4441","Pnpla8",4,"neither",NA,NA,NA,NA
"4444","Pnrc1",4,"neither",NA,NA,NA,NA
"4448","Poglut1",4,"neither",NA,NA,NA,NA
"4454","Pole4",4,"neither",NA,NA,NA,NA
"4471","Polr2m",4,"neither",NA,NA,NA,NA
"4477","Polr3k",4,"neither",NA,NA,NA,NA
"4483","Pon2",4,"neither",NA,NA,NA,NA
"4520","Ppp1cb",4,"neither",NA,NA,NA,NA
"4521","Ppp1cc",4,"neither",NA,NA,NA,NA
"4533","Ppp1r2",4,"neither",NA,NA,NA,NA
"4542","Ppp2ca",4,"neither",NA,NA,NA,NA
"4543","Ppp2cb",4,"neither",NA,NA,NA,NA
"4549","Ppp2r3c",4,"neither",NA,NA,NA,NA
"4551","Ppp2r5a",4,"neither",NA,NA,NA,NA
"4553","Ppp2r5c",4,"neither",NA,NA,NA,NA
"4559","Ppp3r1",4,"neither",NA,NA,NA,NA
"4567","Ppp6c",4,"neither",NA,NA,NA,NA
"4572","Ppt1",4,"neither",NA,NA,NA,NA
"4579","Prdx1",4,"neither",NA,NA,NA,NA
"4581","Prdx3",4,"neither",NA,NA,NA,NA
"4592","Prkaa1",4,"neither",NA,NA,NA,NA
"4600","Prkar2b",4,"neither",NA,NA,NA,NA
"4614","Prnp",4,"neither",NA,NA,NA,NA
"4625","Prps2",4,"neither",NA,NA,NA,NA
"4629","Prr13",4,"neither",NA,NA,NA,NA
"4638","Prss23",4,"neither",NA,NA,NA,NA
"4643","Psat1",4,"neither",NA,NA,NA,NA
"4697","Pten",4,"neither",NA,NA,NA,NA
"4700","Ptges3",4,"neither",NA,NA,NA,NA
"4704","Ptma",4,"neither",NA,NA,NA,NA
"4706","Ptn",4,"neither",NA,NA,NA,NA
"4708","Ptp4a1",4,"CJD",0.000102647439428701,4.85239306772923,NA,NA
"4709","Ptp4a2",4,"neither",NA,NA,NA,NA
"4728","Ptprz1",4,"neither",NA,NA,NA,NA
"4729","Pts",4,"neither",NA,NA,NA,NA
"4730","Pttg1ip",4,"neither",NA,NA,NA,NA
"4749","Qk",4,"neither",NA,NA,NA,NA
"4759","Rab10",4,"neither",NA,NA,NA,NA
"4766","Rab12",4,"neither",NA,NA,NA,NA
"4767","Rab14",4,"neither",NA,NA,NA,NA
"4772","Rab21",4,"neither",NA,NA,NA,NA
"4776","Rab28",4,"neither",NA,NA,NA,NA
"4777","Rab2a",4,"neither",NA,NA,NA,NA
"4788","Rab40b",4,"neither",NA,NA,NA,NA
"4794","Rab5if",4,"neither",NA,NA,NA,NA
"4795","Rab6a",4,"neither",NA,NA,NA,NA
"4799","Rab8b",4,"neither",NA,NA,NA,NA
"4800","Rab9",4,"neither",NA,NA,NA,NA
"4804","Rabgap1l",4,"neither",NA,NA,NA,NA
"4805","Rabgef1",4,"neither",NA,NA,NA,NA
"4821","Rala",4,"neither",NA,NA,NA,NA
"4828","Ramac",4,"neither",NA,NA,NA,NA
"4839","Rap1a",4,"neither",NA,NA,NA,NA
"4840","Rap1b",4,"neither",NA,NA,NA,NA
"4845","Rap2c",4,"neither",NA,NA,NA,NA
"4863","Rasgrp1",4,"neither",NA,NA,NA,NA
"4875","Rbbp9",4,"neither",NA,NA,NA,NA
"4881","Rbis",4,"neither",NA,NA,NA,NA
"4885","Rbm18",4,"neither",NA,NA,NA,NA
"4894","Rbm7",4,"neither",NA,NA,NA,NA
"4902","Rc3h2",4,"neither",NA,NA,NA,NA
"4906","Rcbtb1",4,"neither",NA,NA,NA,NA
"4910","Rchy1",4,"neither",NA,NA,NA,NA
"4911","Rcn2",4,"neither",NA,NA,NA,NA
"4917","Reep1",4,"neither",NA,NA,NA,NA
"4919","Reep5",4,"neither",NA,NA,NA,NA
"4920","Relch",4,"neither",NA,NA,NA,NA
"4925","Rer1",4,"neither",NA,NA,NA,NA
"4928","Retreg1",4,"neither",NA,NA,NA,NA
"4935","Rfesd",4,"neither",NA,NA,NA,NA
"4936","Rfk",4,"neither",NA,NA,NA,NA
"4943","Rgmb",4,"neither",NA,NA,NA,NA
"4948","Rgs17",4,"neither",NA,NA,NA,NA
"4951","Rgs20",4,"neither",NA,NA,NA,NA
"4953","Rgs4",4,"neither",NA,NA,NA,NA
"4961","Rheb",4,"neither",NA,NA,NA,NA
"4963","Rhoa",4,"neither",NA,NA,NA,NA
"4966","Rhobtb3",4,"neither",NA,NA,NA,NA
"4969","Rhoq",4,"neither",NA,NA,NA,NA
"4970","Rhot1",4,"neither",NA,NA,NA,NA
"4977","Rida",4,"neither",NA,NA,NA,NA
"4991","Rit2",4,"neither",NA,NA,NA,NA
"5008","Rnf11",4,"neither",NA,NA,NA,NA
"5009","Rnf111",4,"neither",NA,NA,NA,NA
"5011","Rnf115",4,"neither",NA,NA,NA,NA
"5018","Rnf141",4,"neither",NA,NA,NA,NA
"5024","Rnf170",4,"neither",NA,NA,NA,NA
"5036","Rnf4",4,"neither",NA,NA,NA,NA
